#"Step"	"Time (ps)"	"Potential Energy (kilocalorie/mole)"	"Kinetic Energy (kilocalorie/mole)"	"Total Energy (kilocalorie/mole)"	"Temperature (K)"	"Box Volume (angstrom**3)"	"Density (gram/(item*milliliter))"
8800	17.600000000001124	-132467.01858876983	26973.41483332175	-105493.60375544809	300.4921995075625	452885.03381936636	0.9888695457561282
8900	17.800000000001013	-132208.94204677205	26956.81900809282	-105252.12303867924	300.3073168719563	452641.0114715001	0.9894026531462524
9000	18.000000000000902	-132181.40859690387	27007.401630895074	-105174.0069660088	300.8708229640337	453262.66610413574	0.9880456767419152
9100	18.20000000000079	-132310.92940135565	27080.723278654095	-105230.20612270155	301.6876488402817	452959.6976093727	0.9887065450554087
9200	18.40000000000068	-132200.45117435994	26945.277566291163	-105255.17360806877	300.17874163393395	452959.6976093727	0.9887065450554087
9300	18.60000000000057	-132525.5079360813	27078.21751199491	-105447.29042408639	301.6597338232353	452865.88686103525	0.9889113546989889
9400	18.80000000000046	-132384.16664641912	26973.894413248203	-105410.27223317091	300.4975421765508	452252.8605696068	0.9902518186588171
9500	19.000000000000348	-132579.29697452913	27029.138175873723	-105550.15879865541	301.112974810609	451627.9138970776	0.9916220939673044
9600	19.200000000000237	-132552.86107915192	27041.916936065587	-105510.94414308635	301.25533415890663	451627.9138970776	0.9916220939673044
9700	19.400000000000126	-132561.6243914849	27127.00138159789	-105434.62300988701	302.2032012472924	451627.9138970776	0.9916220939673044
9800	19.600000000000016	-132667.8108974732	27021.898150210996	-105645.91274726218	301.0323186812562	451627.9138970776	0.9916220939673044
9900	19.799999999999905	-132641.78158995553	26856.528806141603	-105785.25278381394	299.1900529452491	450994.8849882338	0.9930139621969095
10000	19.999999999999794	-132491.41532601477	26896.018547266485	-105595.39677874827	299.62998089808434	451611.900309778	0.9916572556336799
10100	20.199999999999683	-132592.31602471916	27134.997592366795	-105457.31843235235	302.29228151304756	451096.68323417974	0.992789870370681
10200	20.399999999999572	-132672.456614864	27094.805139537395	-105577.65147532661	301.8445251340743	449440.77787530306	0.9964476739067933
10300	20.59999999999946	-132592.44241089385	26725.850768257133	-105866.59164263673	297.73425910995286	449396.9321271732	0.9965448930701016
10400	20.79999999999935	-132833.8170937019	27101.335694967496	-105732.4813987344	301.91727754519184	449396.9321271732	0.9965448930701016
10500	20.99999999999924	-132989.72977643248	26994.93691051018	-105994.7928659223	300.73196211649747	449396.9321271732	0.9965448930701016
10600	21.19999999999913	-132854.79053846796	26815.43641812213	-106039.35412034582	298.7322710093951	449100.662627981	0.9972023088366798
10700	21.399999999999018	-132992.53221380836	26943.202322050813	-106049.32989175756	300.1556227700396	447601.55508795235	1.0005421397267162
10800	21.599999999998907	-132947.68182804537	26890.474763034563	-106057.20706501082	299.5682214238858	446146.53403816296	1.0038052153385042
10900	21.799999999998796	-132934.1876713425	26853.752986381	-106080.43468496148	299.1591294529714	446146.53403816296	1.0038052153385042
11000	21.999999999998685	-132925.14297073524	26920.670769019584	-106004.47220171565	299.90461428740906	446149.6149852854	1.0037982834244428
11100	22.199999999998575	-132850.27467980937	27032.53235582968	-105817.74232397969	301.1507870270745	446169.24184375827	1.003754126622502
11200	22.399999999998464	-132802.53033317105	27051.139854531655	-105751.3904786394	301.35808032852856	446169.24184375827	1.003754126622502
11300	22.599999999998353	-132803.20346767255	26915.93159329894	-105887.27187437359	299.85181840135056	445828.1847379912	1.0045219952522721
11400	22.799999999998242	-132813.67514529463	26858.248213796964	-105955.42693149767	299.2092076793234	446289.92616641487	1.0034826945784814
11500	22.99999999999813	-132911.93163973154	26976.44785641775	-105935.48378331377	300.5259883246962	446289.92616641487	1.0034826945784814
11600	23.19999999999802	-132725.4019908029	27040.694623786996	-105684.70736701589	301.2417172213647	446289.92616641487	1.0034826945784814
11700	23.39999999999791	-132564.9739507364	27025.148904679463	-105539.82504605694	301.0685330933477	446077.4728344829	1.0039606233127987
11800	23.5999999999978	-132705.86970250143	27046.89469305538	-105658.97500944605	301.3107879142327	446079.153519415	1.003956840707226
11900	23.799999999997688	-132767.01590885632	27086.73764202476	-105680.27826683158	301.75465071190445	446079.153519415	1.003956840707226
12000	23.999999999997577	-132868.5050806422	27074.671386606184	-105793.83369403603	301.6202288875654	444953.8887329071	1.0064957943125954
12100	24.199999999997466	-132984.8904943497	27068.00569416429	-105916.88480018543	301.5459710082615	444673.89953357587	1.0071295350198313
12200	24.399999999997355	-132888.9453212513	26862.85530301694	-106026.09001823435	299.26053208083476	444673.89953357587	1.0071295350198313
12300	24.599999999997245	-133121.54264741216	27189.20321683041	-105932.33943058176	302.8961489662938	444549.53716612025	1.0074112786790599
12400	24.799999999997134	-132785.78119414116	26993.959862445754	-105791.82133169542	300.72107749830144	445015.14573482337	1.0063572486577073
12500	24.999999999997023	-132586.92899607017	26844.831449650017	-105742.09754642016	299.0597407692676	444585.9765519038	1.0073287087147278
12600	25.199999999996912	-132785.83095060353	26997.46286158329	-105788.36808902024	300.76010199416953	444585.9765519038	1.0073287087147278
12700	25.3999999999968	-132779.88879413137	26947.994278566977	-105831.89451556439	300.20900665051545	444593.3853534242	1.007311922368564
12800	25.59999999999669	-132689.02036690796	26854.346809403094	-105834.67355750487	299.1657448254458	444633.0990277808	1.0072219514290457
12900	25.79999999999658	-132694.35693979144	26992.31129582936	-105702.04564396208	300.7027119553527	444529.2384345682	1.0074572805375213
13000	25.99999999999647	-132863.96066338356	27110.166980254657	-105753.79368312891	302.01566079984525	443762.41933590587	1.0091981613560428
13100	26.199999999996358	-132751.95823428384	26927.599940862285	-105824.35829342155	299.9818074088824	443771.6433865981	1.0091771845876134
13200	26.399999999996247	-133036.49249431788	27245.524200673088	-105790.96829364481	303.5235821785102	442636.9865290263	1.0117641121328609
13300	26.599999999996136	-132786.11857158595	27036.438733320636	-105749.67983826532	301.1943052827947	443004.419302731	1.0109249437682633
13400	26.799999999996025	-132798.08549603148	26900.505638900093	-105897.57985713138	299.6799684892999	443004.419302731	1.0109249437682633
13500	26.999999999995914	-132902.5878087316	26912.63761907581	-105989.95018965579	299.8151225077996	443004.419302731	1.0109249437682633
13600	27.199999999995804	-132816.39965862158	26819.49980223537	-105996.8998563862	298.77753836753925	442936.72410367965	1.0110794461194352
13700	27.399999999995693	-132968.50340344096	26990.327908885916	-105978.17549455505	300.6806164102097	442695.4248187483	1.0116305535709236
13800	27.599999999995582	-133065.59597052113	27014.549193667735	-106051.04677685339	300.9504490281398	442695.4248187483	1.0116305535709236
13900	27.79999999999547	-133152.06284801746	26878.593906296974	-106273.46894172048	299.4358649983026	442728.64593109814	1.0115546436595466
14000	27.99999999999536	-132997.25209235772	26843.13717572975	-106154.11491662796	299.0408660327904	442613.9531164858	1.0118167638398947
14100	28.19999999999525	-133197.82346647757	27089.07077046493	-106108.75269601263	301.78064248569547	441844.50198608567	1.0135787944846009
14200	28.39999999999514	-133154.5731985705	26959.78168962004	-106194.79150895045	300.3403220622169	441566.4809811819	1.0142169683658373
14300	28.599999999995028	-133140.7989318669	26739.77091820644	-106401.02801366049	297.88933389383135	442096.97343118774	1.0129999628744628
14400	28.799999999994917	-133242.0409868681	26900.57011052649	-106341.47087634161	299.6806867231958	441674.89099561184	1.0139680267157294
14500	28.999999999994806	-133262.26391016602	26831.249112786118	-106431.01479737989	298.90842932783886	441674.89099561184	1.0139680267157294
14600	29.199999999994695	-133142.49662381926	26862.923877943485	-106279.57274587578	299.2612960267658	441844.19202581246	1.0135795055252022
14700	29.399999999994584	-133053.7485874142	26939.321789693986	-106114.4267977202	300.1123924371222	441844.19202581246	1.0135795055252022
14800	29.599999999994473	-132881.5653038124	26885.181588927033	-105996.38371488535	299.50925382412964	441177.2241843678	1.0151118260936143
14900	29.799999999994363	-133131.3067550895	27039.94739279086	-106091.35936229862	301.2333928365229	440166.5988529655	1.017442529350812
15000	29.99999999999425	-133157.37088904486	27067.694381294255	-106089.6765077506	301.5425028864227	440143.7745877598	1.0174952902427348
15100	30.19999999999414	-133079.86799058988	26983.25201869872	-106096.61597189115	300.6017888009151	440031.4808051635	1.017754949835058
15200	30.39999999999403	-132954.5320192947	26978.202171024495	-105976.32984827022	300.5455319330256	440460.43116812996	1.0167637907563984
15300	30.59999999999392	-133132.43077678818	26921.348524127556	-106211.08225266064	299.91216468932816	440607.08323076833	1.0164253701707895
15400	30.79999999999381	-133033.71340892935	26899.28188133356	-106134.43152759578	299.66633545080236	440607.08323076833	1.0164253701707895
15500	30.999999999993697	-133069.4563814712	26908.848157513603	-106160.60822395759	299.77290673175446	440607.08323076833	1.0164253701707895
15600	31.199999999993587	-132974.58654832165	26677.995396339764	-106296.59115198188	297.2011354378275	440783.39527316135	1.0160188030566994
15700	31.399999999993476	-133389.39607694504	26853.919502042296	-106535.47657490274	299.16098448903654	440225.3271137187	1.0173067974278969
15800	31.599999999993365	-133267.03964932918	26941.792269323672	-106325.24738000552	300.1399143457255	440006.78700373095	1.0178120676781925
15900	31.799999999993254	-133160.68418103806	26856.649208898118	-106304.03497213994	299.1913942692659	440006.78700373095	1.0178120676781925
16000	31.999999999993143	-133182.21127830437	26884.626023933226	-106297.58525437114	299.50306465794546	439718.79577460827	1.0184786776825936
16100	32.19999999999339	-133155.6996240544	26933.202354660396	-106222.49726939398	300.04422003461593	440094.27711740514	1.0176097280929488
16200	32.39999999999363	-133117.2449848483	26873.080037472624	-106244.16494737568	299.37443879101426	440428.17512350035	1.0168382564242753
16300	32.59999999999388	-133234.92319060018	26980.933946126213	-106253.98924447398	300.5759647541551	440428.17512350035	1.0168382564242753
16400	32.79999999999412	-133365.08704227494	27016.980285337675	-106348.10675693728	300.97753214266635	440264.79217746056	1.0172156066756068
16500	32.999999999994365	-133248.87321189273	26845.96537900995	-106402.90783288277	299.0723730937085	440426.290766182	1.0168426069515946
16600	33.19999999999461	-133164.43940388135	26892.545007988854	-106271.8943958925	299.59128459418434	439454.97384039004	1.0190901100947884
16700	33.399999999994854	-133134.36064855786	26830.906230308305	-106303.45441824956	298.9046095107869	440249.1833088185	1.0172516716710396
16800	33.5999999999951	-133018.19784547962	26841.937351185832	-106176.26049429378	299.027499615581	440249.1833088185	1.0172516716710396
16900	33.79999999999534	-133211.6390267324	27109.586458056172	-106102.05256867621	302.0091936026674	439706.33001491084	1.0185075517505482
17000	33.99999999999559	-133092.08077819613	27090.830762256854	-106001.25001593928	301.800249339627	439706.33001491084	1.0185075517505482
17100	34.19999999999583	-132913.0205862742	26901.78852772308	-106011.2320585511	299.6942602683173	439706.33001491084	1.0185075517505482
17200	34.399999999996076	-133233.5895909094	27144.754766876154	-106088.83482403327	302.4009794605419	438912.44468562986	1.0203497829583599
17300	34.59999999999632	-133165.9614456274	27018.828206300484	-106147.13323932693	300.9981185548081	439246.590927564	1.019573576489201
17400	34.799999999996565	-132969.61691740068	26854.21075040585	-106115.40616699484	299.1642290860558	439246.590927564	1.019573576489201
17500	34.99999999999681	-133232.1291274249	27040.055943572403	-106192.0731838525	301.234602125866	439246.590927564	1.019573576489201
17600	35.199999999997054	-133208.38066787025	27152.806337726284	-106055.57433014397	302.4906764547563	439125.2912836392	1.0198552134484884
17700	35.3999999999973	-132900.37150543334	26794.759213544432	-106105.61229188892	298.50192054314476	439125.2912836392	1.0198552134484884
17800	35.59999999999754	-133154.55682120123	27179.071676760075	-105975.48514444116	302.7832804704453	439096.31421630655	1.0199225162525267
17900	35.79999999999779	-133077.87712550245	27135.024401050257	-105942.8527244522	302.2925801700885	439096.31421630655	1.0199225162525267
18000	35.99999999999803	-133114.2973460803	27157.81152978462	-105956.48581629567	302.5464358452473	438589.36680792586	1.0211014027360872
18100	36.199999999998276	-132969.89803531716	27057.663417248838	-105912.23461806834	301.4307548386573	438589.36680792586	1.0211014027360872
18200	36.39999999999852	-133032.94196651602	27221.334376178613	-105811.60759033741	303.25410003792973	438589.36680792586	1.0211014027360872
18300	36.599999999998765	-133128.6157412154	27158.674589701026	-105969.94115151439	302.5560506001528	438789.04431791906	1.0206367352878245
18400	36.79999999999901	-132996.1122616809	27016.148199545467	-105979.96406213542	300.9682624491024	438789.04431791906	1.0206367352878245
