#"Step"	"Time (ps)"	"Potential Energy (kilocalorie/mole)"	"Kinetic Energy (kilocalorie/mole)"	"Total Energy (kilocalorie/mole)"	"Temperature (K)"	"Box Volume (angstrom**3)"	"Density (gram/(item*milliliter))"
8800	17.600000000001124	-131214.50315348236	26832.44858851154	-104382.05456497081	298.85232362952763	498404.7066624888	0.8987188609703775
8900	17.800000000001013	-131260.69101199094	26942.49302342184	-104318.19798856911	300.07796783292406	498404.7066624888	0.8987188609703775
9000	18.000000000000902	-131195.86070606363	26762.40358230044	-104433.45712376318	298.07218189942125	498404.7066624888	0.8987188609703775
9100	18.20000000000079	-131348.82437719172	26774.62821211188	-104574.19616507985	298.2083364144521	498404.7066624888	0.8987188609703775
9200	18.40000000000068	-131411.92189153205	26932.287501852	-104479.63438968007	299.9643015819691	498404.7066624888	0.8987188609703775
9300	18.60000000000057	-131368.2435932529	26789.577623515237	-104578.66596973767	298.37483878638625	498404.7066624888	0.8987188609703775
9400	18.80000000000046	-131151.0471305378	26639.71225038943	-104511.33488014837	296.70568008689173	498404.7066624888	0.8987188609703775
9500	19.000000000000348	-131108.74311524144	26798.635811715376	-104310.10730352606	298.4757263584822	498404.7066624888	0.8987188609703775
9600	19.200000000000237	-131233.8626181095	26895.913799967984	-104337.94881814152	299.5591814420315	498404.7066624888	0.8987188609703775
9700	19.400000000000126	-131281.36500816687	27053.065865348577	-104228.29914281829	301.3094972861948	498404.7066624888	0.8987188609703775
9800	19.600000000000016	-131228.36548617834	26973.85206026869	-104254.51342590965	300.4272360332358	498404.7066624888	0.8987188609703775
9900	19.799999999999905	-131012.66280931409	26861.16619777059	-104151.4966115435	299.17217234657045	498404.7066624888	0.8987188609703775
10000	19.999999999999794	-131080.06242690491	26951.55444378897	-104128.50798311595	300.17889140399393	498404.7066624888	0.8987188609703775
10100	20.199999999999683	-130996.64942499287	26904.008768629	-104092.64065636387	299.6493409437286	498404.7066624888	0.8987188609703775
10200	20.399999999999572	-131045.88460663722	26974.41518699631	-104071.46941964093	300.4335079815632	498404.7066624888	0.8987188609703775
10300	20.59999999999946	-131246.17141352058	27173.73474661966	-104072.43666690095	302.6534736079487	498404.7066624888	0.8987188609703775
10400	20.79999999999935	-130792.35927202919	26871.169598965538	-103921.18967306367	299.2835874372002	498404.7066624888	0.8987188609703775
10500	20.99999999999924	-130905.58823952441	27121.388766038013	-103784.1994734864	302.0704586856286	498404.7066624888	0.8987188609703775
10600	21.19999999999913	-130913.29617451486	26980.591352814656	-103932.7048217002	300.50229639272317	498404.7066624888	0.8987188609703775
10700	21.399999999999018	-131081.85496992595	26978.46564176161	-104103.38932816434	300.47862081628546	498404.7066624888	0.8987188609703775
10800	21.599999999998907	-131096.19531409422	27187.09970160864	-103909.09561248557	302.8023287465503	498404.7066624888	0.8987188609703775
10900	21.799999999998796	-130804.60831600626	26913.462514655737	-103891.1458013505	299.7546341284998	498404.7066624888	0.8987188609703775
11000	21.999999999998685	-130991.98881313819	26860.795520968644	-104131.19329216954	299.16804385180365	498404.7066624888	0.8987188609703775
11100	22.199999999998575	-131085.0815473638	26837.387244157155	-104247.69430320665	298.9073289977642	498404.7066624888	0.8987188609703775
11200	22.399999999998464	-131086.6350846487	26773.259737585377	-104313.37534706332	298.1930947271077	498404.7066624888	0.8987188609703775
11300	22.599999999998353	-131197.29474048043	26803.21649510298	-104394.07824537746	298.5267447316166	498404.7066624888	0.8987188609703775
11400	22.799999999998242	-131386.2885263313	27007.499231809245	-104378.78929452207	300.8019888391634	498404.7066624888	0.8987188609703775
11500	22.99999999999813	-131562.0174938265	26976.1059064161	-104585.91158741042	300.4523387425929	498404.7066624888	0.8987188609703775
11600	23.19999999999802	-131392.92093550912	26877.51165747824	-104515.40927803089	299.3542235148904	498404.7066624888	0.8987188609703775
11700	23.39999999999791	-131294.03231218216	26911.08056608953	-104382.95174609263	299.72810465015465	498404.7066624888	0.8987188609703775
11800	23.5999999999978	-131119.7971305378	26874.69268276341	-104245.10444777439	299.3228265612728	498404.7066624888	0.8987188609703775
